15.2152
11.4985
11.0654
15.4738
11.3005
11.6539
15.1695
11.2364
15.259
11.4821
11.5248
14.7973
11.5325
11.2896
15.5557
11.1743
11.5229
15.4066
11.2342
15.1662
11.4165
10.8237
15.4884
11.4852
11.3806
15.2918
11.2874
11.2237
15.2175
11.4594
11.2953
15.3545
11.297
15.283
11.4758
11.2951
15.2647
11.3227
11.576
15.2568
11.418
11.1355
15.4073
11.3759
15.3085
11.4379
11.1685
15.4201
11.1919
11.2797
