41.2776
40.9273
37.2077
30.0127
39.5012
35.8108
35.6092
35.8467
39.5683
34.3343
40.5973
24.5478
38.3972
37.6414
30.8063
35.0635
30.1171
31.9158
35.7439
37.134
47.2324
30.0844
35.7383
40.7957
42.6795
34.4452
39.415
31.9184
37.5992
38.6034
37.764
28.1124
44.4016
37.3381
42.9905
44.487
39.4991
21.3917
41.6862
40.3619
43.636
36.8157
32.5495
43.8215
40.3385
40.3261
39.3365
37.2541
36.4037
37.567
